Rank,Company,Ticker,Sector,Industry,Profitable,Founder_is_CEO,FemaleCEO,Growth_in_Jobs,Change_in_Rank,Gained_in_Rank,Dropped_in_Rank,Newcomer_to_the_Fortune500,Global500,Worlds_Most_Admired_Companies,Best_Companies_to_Work_For,Number_of_employees,MarketCap_March28_M,Revenues_M,RevenuePercentChange,Profits_M,ProfitsPercentChange,Assets_M,CEO,Country,HeadquartersCity,HeadquartersState,Website,CompanyType,Footnote,MarketCap_Updated_M,Updated,Rank_Score,Assets_B,MarketCap_B,Assets_norm,MarketCap_norm,Rank_norm,Company_Size
563,Nasdaq,NDAQ,Financials,Securities,1.0,0.0,1.0,0.0,-4.0,0.0,1.0,,no,no,no,8525,36295.5,6064.0,-2.6,1059.0,-5.9,32294.0,Adena T. Friedman,U.S.,New York,New York,Https://Www.Nasdaq.Com,Public,"Market value as of March 28, 2024.",36296.0,2024-06-04,438,32.294,36.296,0.007383154010460441,0.010098185770895045,0.5625625625625625,Medium
564,Broadridge Financial Solutions,BR,Business Services,Financial Data Services,1.0,0.0,0.0,0.0,32.0,1.0,0.0,,no,yes,no,14700,24126.8,6060.9,6.2,630.6,17.0,8233.2,Timothy C. Gokey,U.S.,Lake Success,New York,Https://Www.Broadridge.Com,Public,"Figures are for fiscal year ended June 30, 2023. Market value as of March 28, 2024.",24127.0,2024-06-04,437,8.2332,24.127,0.0018200606292278307,0.006712555876525919,0.5635635635635636,Small
565,Spirit Aerosystems Holdings,SPR,Aerospace & Defense,Aerospace & Defense,0.0,0.0,0.0,0.0,80.0,1.0,0.0,,no,no,no,20655,4192.2,6047.9,20.2,-616.2,0.0,6950.1,Patrick M. Shanahan,U.S.,Wichita,Kansas,Https://Www.Spiritaero.Com,Public,"Market value as of March 28, 2024.",4192.0,2024-06-04,436,6.9501,4.192,0.0015233953014972663,0.0011662881516308142,0.5645645645645646,Small
566,Warner Music Group,WMG,Media,Entertainment,1.0,0.0,0.0,0.0,15.0,1.0,0.0,,no,yes,no,5900,17100.4,6037.0,2.0,430.0,-22.0,8545.0,Robert Kyncl,U.S.,New York,New York,Https://Www.Wmg.Com,Public,"Figures are for fiscal year ended Sept. 30, 2023. Market value as of March 28, 2024.",17100.0,2024-06-04,435,8.545,17.1,0.001892151852972192,0.004757520847539819,0.5655655655655656,Small
567,Chemours,CC,Chemicals,Chemicals,0.0,0.0,1.0,0.0,-43.0,0.0,1.0,,no,no,no,6200,3907.5,6027.0,-11.3,-238.0,-141.2,8251.0,Denise  Dignam,U.S.,Wilmington,Delaware,Https://Www.Chemours.Com,Public,"Market value as of March 28, 2024.",3908.0,2024-06-04,434,8.251,3.908,0.0018241761641304912,0.0010872743550985739,0.5665665665665666,Small
568,Adt,ADT,Business Services,Diversified Outsourcing Services,1.0,0.0,0.0,0.0,-25.0,0.0,1.0,,no,no,no,14300,6117.7,6017.7,-5.9,463.0,249.0,15964.1,James D. Devries,U.S.,Boca Raton,Florida,Https://Www.Adt.Com,Public,"Includes revenues from discontinued operations. Market value as of March 28, 2024.",6118.0,2024-06-04,433,15.9641,6.118,0.0036075206729907637,0.0017021352365642463,0.5675675675675675,Medium
569,Edwards Lifesciences,EW,Health Care,Medical Products And Equipment,1.0,0.0,0.0,0.0,48.0,1.0,0.0,,no,no,no,19800,57520.1,6004.8,11.6,1402.4,-7.9,9363.2,Bernard J. Zovighian,U.S.,Irvine,California,Https://Www.Edwards.Com,Public,"Market value as of March 28, 2024.",57520.0,2024-06-04,432,9.3632,57.52,0.0020813277325989923,0.016003075973712887,0.5685685685685686,Small
570,First American Financial,FAF,Financials,Insurance: Property And Casualty (Stock),1.0,0.0,0.0,0.0,-89.0,0.0,1.0,,no,no,yes,19210,6294.3,6003.5,-21.1,216.8,-17.6,16802.8,Kenneth D. Degiorgio,U.S.,Santa Ana,California,Https://Www.Firstam.Com,Public,"Market value as of March 28, 2024.",6294.0,2024-06-04,431,16.802799999999998,6.294,0.0038014363540504036,0.0017511015330067615,0.5695695695695696,Medium
571,Hanover Insurance Group,THG,Financials,Insurance: Property And Casualty (Stock),1.0,0.0,0.0,0.0,37.0,1.0,0.0,,no,no,no,4800,4892.5,5993.5,9.6,35.3,-69.6,14612.6,John C. Roche,U.S.,Worcester,Massachusetts,Https://Www.Hanover.Com,Public,"Market value as of March 28, 2024.",4893.0,2024-06-04,430,14.6126,4.893,0.0032950405931623347,0.0013613186846206044,0.5705705705705706,Medium
572,Silgan Holdings,SLGN,Materials,"Packaging, Containers",1.0,0.0,0.0,0.0,-32.0,0.0,1.0,,no,no,no,14400,5185.0,5988.2,-6.6,326.0,-4.4,7611.2,Adam J. Greenlee,U.S.,Stamford,Connecticut,Https://Www.Silganholdings.Com,Public,"Market value as of March 28, 2024.",5185.0,2024-06-04,429,7.6112,5.185,0.0016762481174606954,0.0014425582219002317,0.5715715715715716,Small
573,Endeavor Group Holdings,EDR,Media,Entertainment,1.0,1.0,0.0,0.0,53.0,1.0,0.0,,no,no,no,10000,17817.4,5960.2,13.1,356.5,176.1,21544.8,Ariel Emanuel,U.S.,Beverly Hills,California,Https://Www.Endeavorco.Com,Public,"Market value as of March 28, 2024.",17817.0,2024-06-04,428,21.5448,17.817,0.004897833348905314,0.004957002862024384,0.5725725725725725,Medium
574,Moody'S,MCO,Business Services,Financial Data Services,1.0,0.0,0.0,0.0,36.0,1.0,0.0,,no,yes,no,15151,71752.2,5916.0,8.2,1607.0,17.0,14622.0,Robert S. Fauber,U.S.,New York,New York,Https://Www.Moodys.Com,Public,"Market value as of March 28, 2024.",71752.0,2024-06-04,427,14.622,71.752,0.003297213965526661,0.01996266876331445,0.5735735735735736,Medium
575,Coterra Energy,CTRA,Energy,"Mining, Crude-Oil Production",1.0,0.0,0.0,0.0,-155.0,0.0,1.0,,no,no,no,1083,20946.0,5914.0,-34.7,1625.0,-60.0,20415.0,Thomas E. Jorden,U.S.,Houston,Texas,Https://Www.Coterra.Com,Public,"Market value as of March 28, 2024.",20946.0,2024-06-04,426,20.415,20.946,0.004636612487499352,0.005827545711846144,0.5745745745745746,Medium
576,Gartner,IT,Technology,Information Technology Services,1.0,0.0,0.0,0.0,30.0,1.0,0.0,,no,yes,no,20237,37165.0,5907.0,7.9,882.5,9.2,7835.9,Eugene A. Hall,U.S.,Stamford,Connecticut,Https://Www.Gartner.Com,Public,"Market value as of March 28, 2024.",37165.0,2024-06-04,425,7.8359,37.165,0.0017282009653611379,0.010339956859579964,0.5755755755755756,Small
577,Under Armour,UAA,Apparel,Apparel,1.0,1.0,0.0,0.0,17.0,1.0,0.0,,no,no,no,11078,3157.4,5903.6,3.1,386.8,73.7,4857.1,Kevin A. Plank,U.S.,Baltimore,Maryland,Https://About.Underarmour.Com,Public,"Figures are for fiscal year ended March 31, 2023. Market value as of March 28, 2024.",3157.0,2024-06-04,424,4.8571,3.157,0.0010394731356956365,0.0008783329424376145,0.5765765765765766,Small
578,Ingles Markets,IMKTA,Food & Drug Stores,Food & Drug Stores,1.0,0.0,0.0,0.0,20.0,1.0,0.0,,no,no,no,19540,1456.5,5892.8,3.8,210.8,-22.7,2473.8,James W. Lanning,U.S.,Black Mountain,North Carolina,Https://Www.Ingles-Markets.Com,Public,"Figures are for fiscal year ended Sept. 30, 2023. Market value as of March 28, 2024.",1457.0,2024-06-04,423,2.4738,1.457,0.0004884307574084773,0.00040536303361786647,0.5775775775775776,Small
579,Church & Dwight,CHD,Household Products,Household And Personal Products,1.0,0.0,0.0,0.0,39.0,1.0,0.0,,no,no,no,5550,25441.7,5867.9,9.2,755.6,82.6,8569.2,Matthew T. Farrell,U.S.,Ewing,New Jersey,Https://Www.Churchdwight.Com,Public,"Market value as of March 28, 2024.",25442.0,2024-06-04,422,8.5692,25.442,0.0018977471307612026,0.007078412011877666,0.5785785785785786,Small
580,Old Dominion Freight Line,ODFL,Transportation,"Trucking, Truck Leasing",1.0,0.0,0.0,0.0,-22.0,0.0,1.0,,no,no,no,22902,47738.1,5866.2,-6.3,1239.5,-10.0,5512.4,Kevin M. Freeman,U.S.,Thomasville,North Carolina,Https://Www.Odfl.Com,Public,"Market value as of March 28, 2024.",47738.0,2024-06-04,421,5.5123999999999995,47.738,0.0011909849346683108,0.013281551474845374,0.5795795795795796,Small
581,U-Haul Holding,UHAL,Transportation,"Trucking, Truck Leasing",1.0,0.0,0.0,0.0,12.0,1.0,0.0,,no,no,no,26501,13091.3,5864.7,2.2,923.0,-17.8,18124.6,Edward J. Shoen,U.S.,Reno,Nevada,Https://Www.Uhaul.Com,Public,"Figures are for fiscal year ended March 31, 2023. Market value as of March 28, 2024.",13091.0,2024-06-04,420,18.124599999999997,13.091,0.004107049502046866,0.0036421465155054835,0.5805805805805806,Medium
582,Oscar Health,OSCR,Health Care,Health Care: Insurance And Managed Care,0.0,0.0,0.0,0.0,164.0,1.0,0.0,,no,no,no,2400,3416.0,5862.9,47.9,-270.7,0.0,3601.5,Mark T. Bertolini,U.S.,New York,New York,Https://Www.Hioscar.Com,Public,"Market value as of March 28, 2024.",3416.0,2024-06-04,419,3.6015,3.416,0.000749166078179857,0.0009503912991342703,0.5815815815815816,Small
583,Arista Networks,ANET,Technology,Network And Other Communications Equipment,1.0,0.0,1.0,0.0,126.0,1.0,0.0,,no,no,no,4023,90657.5,5860.2,33.8,2087.3,54.3,9946.8,Jayshree V. Ullal,U.S.,Santa Clara,California,Https://Www.Arista.Com,Public,"Market value as of March 28, 2024.",90658.0,2024-06-04,418,9.9468,90.658,0.0022162617870480276,0.025222650584576897,0.5825825825825826,Small
584,Synopsys,SNPS,Technology,Computer Software,1.0,0.0,0.0,0.0,58.0,1.0,0.0,,no,no,no,20300,87178.7,5842.6,15.0,1229.9,24.9,10333.1,Sassine Ghazi,U.S.,Sunnyvale,California,Https://Www.Synopsys.Com,Public,"Figures are for fiscal year ended Oct. 31, 2023. Market value as of March 28, 2024.",87179.0,2024-06-04,417,10.3331,87.179,0.0023055781428288065,0.024254731577056952,0.5835835835835836,Medium
585,Harley-Davidson,HOG,Transportation,Transportation Equipment,1.0,0.0,0.0,0.0,7.0,1.0,0.0,,no,no,no,6400,5973.3,5836.5,1.4,706.6,-4.7,12140.6,Jochen Zeitz,U.S.,Milwaukee,Wisconsin,Https://Www.Harley-Davidson.Com,Public,"Market value as of March 28, 2024.",5973.0,2024-06-04,416,12.140600000000001,5.973,0.002723489903309669,0.0016617936855178562,0.5845845845845846,Medium
586,Frontier Communications,FYBR,Telecommunications,Telecommunications,1.0,0.0,0.0,0.0,4.0,1.0,0.0,,no,no,no,13297,6022.6,5751.0,-0.6,29.0,-93.4,20693.0,Nick Jeffery,U.S.,Dallas,Texas,Https://Www.Frontier.Com,Public,"Market value as of March 28, 2024.",6023.0,2024-06-04,415,20.693,6.023,0.004700888819125177,0.0016757045651890252,0.5855855855855856,Medium
587,Primoris Services,PRIM,Engineering & Construction,Engineering & Construction,1.0,0.0,0.0,0.0,114.0,1.0,0.0,,no,no,no,14058,2282.6,5715.3,29.3,126.1,-5.2,3827.4,Thomas E. Mccormick,U.S.,Dallas,Texas,Https://Www.Prim.Com,Public,"Market value as of March 28, 2024.",2283.0,2024-06-04,414,3.8274,2.283,0.0008013963778714901,0.0006351707657855794,0.5865865865865866,Small
588,Carlisle,CSL,Materials,"Building Materials, Glass",1.0,0.0,0.0,0.0,-58.0,0.0,1.0,,no,no,no,11100,18732.0,5700.1,-13.5,767.4,-16.9,6620.0,D. Christian Koch,U.S.,Scottsdale,Arizona,Https://Www.Carlisle.Com,Public,"Includes revenues from discontinued operations. Market value as of March 28, 2024.",18732.0,2024-06-04,413,6.62,18.732,0.001447072937937248,0.005211571960006777,0.5875875875875876,Small
589,Simon Property Group,SPG,Financials,Real Estate,1.0,0.0,0.0,0.0,35.0,1.0,0.0,,no,yes,no,2750,50980.3,5658.8,6.9,2283.1,6.7,34283.5,David E. Simon,U.S.,Indianapolis,Indiana,Https://Www.Simon.Com,Public,"A real estate investment trust. Market value as of March 28, 2024.",50980.0,2024-06-04,412,34.2835,50.98,0.00784314595927188,0.014183532912723975,0.5885885885885886,Medium
590,Hanesbrands,HBI,Apparel,Apparel,0.0,0.0,0.0,0.0,-39.0,0.0,1.0,,no,no,no,47520,2039.0,5636.5,-11.0,-17.7,0.0,5640.3,Stephen B. Bratspies,U.S.,Winston-Salem,North Carolina,Https://Www.Hanes.Com,Public,"Market value as of March 28, 2024.",2039.0,2024-06-04,411,5.6403,2.039,0.0012205566714127106,0.0005672856729902743,0.5895895895895896,Small
591,Anywhere Real Estate,HOUS,Financials,Real Estate,0.0,0.0,0.0,0.0,-74.0,0.0,1.0,,no,no,no,8028,686.5,5636.0,-18.4,-97.0,0.0,5839.0,Ryan M. Schneider,U.S.,Madison,New Jersey,Https://Www.Anywhere.Re,Public,"Market value as of March 28, 2024.",687.0,2024-06-04,410,5.839,0.687,0.0012664980638373564,0.0001911354866818629,0.5905905905905906,Small
592,Teledyne Technologies,TDY,Aerospace & Defense,Aerospace & Defense,1.0,0.0,0.0,0.0,19.0,1.0,0.0,,no,no,no,14900,20341.7,5635.5,3.2,885.7,12.3,14527.9,Edwin Roks,U.S.,Thousand Oaks,California,Https://Www.Teledyne.Com,Public,"Market value as of March 28, 2024.",20342.0,2024-06-04,409,14.527899999999999,20.342,0.003275457120900797,0.005659502285418421,0.5915915915915916,Medium
593,Cme Group,CME,Financials,Securities,1.0,0.0,0.0,0.0,53.0,1.0,0.0,,no,no,no,3565,77510.5,5578.9,11.1,3226.2,19.9,129706.1,Terrence A. Duffy,U.S.,Chicago,Illinois,Https://Www.Cmegroup.Com,Public,"Market value as of March 28, 2024.",77511.0,2024-06-04,408,129.7061,77.511,0.02990578870099314,0.021564923883839703,0.5925925925925926,Large
594,Juniper Networks,JNPR,Technology,Network And Other Communications Equipment,1.0,0.0,0.0,0.0,29.0,1.0,0.0,,no,no,no,11144,12021.6,5564.5,5.0,310.2,-34.1,9518.5,Rami Rahim,U.S.,Sunnyvale,California,Https://Www.Juniper.Net,Public,"Market value as of March 28, 2024.",12022.0,2024-06-04,407,9.5185,12.022,0.0021172346185755774,0.003344731908135889,0.5935935935935936,Small
595,Coty,COTY,Household Products,Household And Personal Products,1.0,0.0,1.0,0.0,27.0,1.0,0.0,,no,no,no,11350,10706.2,5554.1,4.7,508.2,95.8,12661.6,Sue Y. Nabi,U.S.,New York,New York,Https://Www.Coty.Com,Public,"Figures are for fiscal year ended June 30, 2023. Market value as of March 28, 2024.",10706.0,2024-06-04,406,12.6616,10.706,0.0028439502226515942,0.0029785975551907193,0.5945945945945946,Medium
596,Pool,POOL,Wholesalers,Wholesalers: Diversified,1.0,0.0,0.0,0.0,-30.0,0.0,1.0,,no,no,no,6100,15528.9,5541.6,-10.3,523.2,-30.1,3428.1,Peter D. Arvan,U.S.,Covington,Louisiana,Https://Www.Poolcorp.Com,Public,"Market value as of March 28, 2024.",15529.0,2024-06-04,405,3.4280999999999997,15.529,0.0007090742943528131,0.0043204410082716875,0.5955955955955956,Small
597,Evergy,EVRG,Energy,Utilities: Gas And Electric,1.0,0.0,0.0,0.0,-13.0,0.0,1.0,,no,no,no,4658,12263.8,5508.2,-6.0,731.3,-2.8,30976.1,David A. Campbell,U.S.,Kansas City,Missouri,Https://Investors.Evergy.Com,Public,"Market value as of March 28, 2024.",12264.0,2024-06-04,404,30.9761,12.264,0.0070784425807853485,0.0034120605657443474,0.5965965965965966,Medium
598,Marvell Technology,MRVL,Technology,Semiconductors And Other Electronic Components,0.0,0.0,0.0,0.0,-18.0,0.0,1.0,,no,no,no,6544,61382.1,5507.7,-7.0,-933.4,0.0,21228.5,Matthew J. Murphy,U.S.,Wilmington,Delaware,Https://Www.Marvell.Com,Public,"Figures are for fiscal year ended Jan. 31, 2024. Market value as of March 28, 2024.",61382.0,2024-06-04,403,21.2285,61.382,0.0048247016809439885,0.017077552319513987,0.5975975975975976,Medium
599,Nisource,NI,Energy,Utilities: Gas And Electric,1.0,0.0,0.0,0.0,-13.0,0.0,1.0,,no,no,no,7388,12378.5,5505.4,-5.9,714.3,-11.2,31077.2,Lloyd M. Yates,U.S.,Merrillville,Indiana,Https://Www.Nisource.Com,Public,"Market value as of March 28, 2024.",12379.0,2024-06-04,402,31.0772,12.379,0.007101817894193158,0.0034440555889880364,0.5985985985985987,Medium
600,Ss&C Technologies Holdings,SSNC,Technology,Computer Software,1.0,1.0,0.0,0.0,25.0,1.0,0.0,,no,no,no,26600,15907.2,5502.8,4.2,607.1,-6.6,18102.5,William C. Stone,U.S.,Windsor,Connecticut,Https://Www.Ssctech.Com,Public,"Market value as of March 28, 2024.",15907.0,2024-06-04,401,18.1025,15.907,0.004101939764892438,0.0044256072585857256,0.5995995995995996,Medium
601,Schneider National,SNDR,Transportation,Transportation And Logistics,1.0,0.0,0.0,0.0,-72.0,0.0,1.0,,no,no,no,17300,3992.5,5498.9,-16.7,238.5,-47.9,4557.2,Mark B. Rourke,U.S.,Green Bay,Wisconsin,Https://Www.Schneider.Com,Public,"Market value as of March 28, 2024.",3993.0,2024-06-04,400,4.5572,3.993,0.0009701333088805819,0.0011109228505395612,0.6006006006006006,Small
602,Autodesk,ADSK,Technology,Computer Software,1.0,0.0,0.0,0.0,46.0,1.0,0.0,,no,no,no,13700,55707.8,5497.0,9.8,906.0,10.1,9912.0,Andrew Anagnost,U.S.,San Francisco,California,Https://Www.Autodesk.Com,Public,"Figures are for fiscal year ended Jan. 31, 2024. Market value as of March 28, 2024.",55708.0,2024-06-04,399,9.912,55.708,0.0022082156851035,0.015498945694429722,0.6016016016016016,Small
603,Sealed Air,SEE,Materials,"Packaging, Containers",1.0,0.0,0.0,0.0,-3.0,0.0,1.0,,no,no,no,17000,5375.2,5488.9,-2.7,341.6,-30.5,7200.6,Patrick Kivits,U.S.,Charlotte,North Carolina,Https://Www.Sealedair.Com,Public,"Market value as of March 28, 2024.",5375.0,2024-06-04,398,7.2006000000000006,5.375,0.001581313362908307,0.001495419564650674,0.6026026026026026,Small
604,Iron Mountain,IRM,Business Services,Diversified Outsourcing Services,1.0,0.0,0.0,0.0,37.0,1.0,0.0,,no,no,no,27000,23443.4,5480.3,7.4,184.2,-66.9,17473.8,William L. Meaney,U.S.,Portsmouth,New Hampshire,Https://Www.Ironmountain.Com,Public,"A real estate investment trust. Market value as of March 28, 2024.",23443.0,2024-06-04,397,17.4738,23.443,0.0039565781472911555,0.006522255042624326,0.6036036036036037,Medium
605,Digital Realty Trust,DLR,Financials,Real Estate,1.0,0.0,0.0,0.0,68.0,1.0,0.0,,no,no,no,3664,44982.8,5477.1,16.7,948.8,151.2,44113.3,Andrew P. Power,U.S.,Austin,Texas,Https://Www.Digitalrealty.Com,Public,"A real estate investment trust. Market value as of March 28, 2024.",44983.0,2024-06-04,396,44.1133,44.983,0.010115892306809798,0.012515062004963958,0.6046046046046046,Medium
606,Keysight Technologies,KEYS,Technology,"Scientific,Photographic And  Control Equipment",1.0,0.0,0.0,0.0,8.0,1.0,0.0,,no,no,no,14900,27297.0,5464.0,0.8,1057.0,-6.0,8683.0,Satish Dhanasekaran,U.S.,Santa Rosa,California,Https://Www.Keysight.Com,Public,"Figures are for fiscal year ended Oct. 31, 2023. Market value as of March 28, 2024.",27297.0,2024-06-04,395,8.683,27.297,0.0019240588089591126,0.007594505647678038,0.6056056056056056,Small
607,Globe Life,GL,Financials,"Insurance: Life, Health (Stock)",1.0,0.0,0.0,0.0,25.0,1.0,0.0,,no,no,no,3636,10943.1,5447.5,4.5,970.8,31.2,28051.5,Frank M. Svoboda,U.S.,Mckinney,Texas,Https://Www.Globelifeinsurance.Com,Public,"Market value as of March 28, 2024.",10943.0,2024-06-04,394,28.0515,10.943,0.006402246323688623,0.0030445351248320606,0.6066066066066066,Medium
608,Parsons,PSN,Aerospace & Defense,Aerospace & Defense,1.0,0.0,1.0,0.0,115.0,1.0,0.0,,no,no,no,18500,8778.6,5442.7,29.7,161.1,66.7,4804.1,Carey A. Smith,U.S.,Chantilly,Virginia,Https://Www.Parsons.Com,Public,"Market value as of March 28, 2024.",8779.0,2024-06-04,393,4.8041,8.779,0.001027219014918051,0.002442472252663864,0.6076076076076077,Small
609,Mattel,MAT,Household Products,"Toys, Sporting Goods",1.0,0.0,0.0,0.0,3.0,1.0,0.0,,no,no,no,33000,6814.6,5441.2,0.1,214.4,-45.6,6435.8,Ynon Kreiz,U.S.,El Segundo,California,Https://Www.Mattel.Com,Public,"Market value as of March 28, 2024.",6815.0,2024-06-04,392,6.4358,6.815,0.0014044840879894886,0.001896052899180343,0.6086086086086087,Small
610,Southwest Gas Holdings,SWX,Energy,Utilities: Gas And Electric,1.0,0.0,1.0,0.0,43.0,1.0,0.0,,no,no,no,14943,5453.5,5434.0,9.6,150.9,0.0,11869.9,Karen S. Haller,U.S.,Las Vegas,Nevada,Https://Www.Swgasholdings.Com,Public,"Market value as of March 28, 2024.",5454.0,2024-06-04,391,11.8699,5.454,0.002660901403413586,0.0015173987545311213,0.6096096096096096,Medium
611,Cuna Mutual Group (Trustage),,Financials,"Insurance: Life, Health (Stock)",1.0,0.0,0.0,0.0,24.0,1.0,0.0,,no,no,no,4100,0.0,5425.6,4.3,139.7,-59.3,44970.3,Terrance  Williams,U.S.,Madison,Wisconsin,Https://Www.Cunamutual.Com,Private,"A mutual company, not a stock company. It is grouped with stock companies because it reports according to Generally Accepted Accounting Principles.",0.0,2024-06-04,390,44.9703,0.0,0.010314039127685094,0.0,0.6106106106106106,Medium
612,Clean Harbors,CLH,Business Services,Waste Management,1.0,0.0,0.0,0.0,25.0,1.0,0.0,,no,no,no,21280,10858.8,5409.2,4.7,377.9,-8.2,6382.9,Eric W. Gerstenberg,U.S.,Norwell,Massachusetts,Https://Www.Cleanharbors.Com,Public,"Market value as of March 28, 2024.",10859.0,2024-06-04,389,6.382899999999999,10.859,0.0013922530881945025,0.0030211648469844967,0.6116116116116116,Small
613,Cornerstone Building Brands,,Materials,"Building Materials, Glass",0.0,0.0,1.0,0.0,-75.0,0.0,1.0,,no,no,no,17600,0.0,5402.4,-16.6,-75.5,-118.0,6933.3,Rose Lee,U.S.,Cary,North Carolina,Https://Www.Cornerstonebuildingbrands.Com,Private,"Went private, July 25, 2022.",3089.0,2024-06-04,388,6.9333,3.089,0.0015195109764205975,0.0008594141460848247,0.6126126126126127,Small
614,Hubbell,HUBB,Industrials,"Electronics, Electrical Equip.",1.0,0.0,0.0,0.0,37.0,1.0,0.0,,no,no,no,18317,22281.0,5372.9,8.0,759.8,39.2,6914.0,Gerben W. Bakker,U.S.,Shelton,Connecticut,Https://Www.Hubbell.Com,Public,"Market value as of March 28, 2024.",22281.0,2024-06-04,387,6.914,22.281,0.0015150486267789486,0.006198966199066357,0.6136136136136137,Small
615,Spirit Airlines,SAVE,Transportation,Airlines,0.0,0.0,0.0,0.0,28.0,1.0,0.0,,no,no,no,13167,529.9,5362.5,5.8,-447.5,0.0,9417.2,Edward M. Christie Iii,U.S.,Miramar,Florida,Https://Www.Spirit.Com,Public,"Market value as of March 28, 2024.",530.0,2024-06-04,386,9.417200000000001,0.53,0.0020938130632025703,0.00014745532451439206,0.6146146146146146,Small
616,Lamb Weston Holdings,LW,"Food, Beverages & Tobacco",Food Consumer Products,1.0,0.0,0.0,0.0,117.0,1.0,0.0,,no,no,no,10300,15380.0,5350.6,30.5,1008.9,402.2,6519.8,Thomas P. Werner,U.S.,Eagle,Idaho,Https://Www.Lambweston.Com,Public,"Figures are for fiscal year ended May 31, 2023. Market value as of March 28, 2024.",15380.0,2024-06-04,385,6.5198,15.38,0.0014239057133728318,0.004278986586851603,0.6156156156156156,Small
617,Take-Two Interactive Software,TTWO,Media,Entertainment,0.0,0.0,0.0,0.0,201.0,1.0,0.0,,no,no,no,11580,25330.4,5349.9,52.6,-1124.7,-369.1,15862.1,Strauss H. Zelnick,U.S.,New York,New York,Https://Www.Take2Games.Com,Public,"Figures are for fiscal year ended March 31, 2023. Market value as of March 28, 2024.",25330.0,2024-06-04,384,15.8621,25.33,0.0035839372707395616,0.007047251641414246,0.6166166166166166,Medium
618,Gms,GMS,Wholesalers,Wholesalers: Diversified,1.0,0.0,0.0,0.0,60.0,1.0,0.0,,no,no,no,7007,3877.4,5329.3,15.0,333.0,21.8,3267.0,John C. Turner Jr.,U.S.,Tucker,Georgia,Https://Www.Gms.Com,Public,"Figures are for fiscal year ended April 30, 2023. Market value as of March 28, 2024.",3877.0,2024-06-04,383,3.267,3.877,0.0006718263913854732,0.001078649609702449,0.6176176176176177,Small
619,Penn Mutual Life Insurance,,Financials,"Insurance: Life, Health (Stock)",1.0,0.0,0.0,0.0,70.0,1.0,0.0,,no,no,no,3370,0.0,5318.9,16.4,201.0,12.0,46740.7,David M. O'Malley,U.S.,Horsham,Pennsylvania,Https://Www.Pennmutual.Com,Private,"A mutual company, not a stock company. It is grouped with stock companies because it reports according to Generally Accepted Accounting Principles.",0.0,2024-06-04,382,46.7407,0.0,0.010723373003621646,0.0,0.6186186186186187,Medium
